"Bleedout","底片長度","型態","機台ID","塗佈溫度","塗佈濕度","馬達壓力","乾燥溫度一","乾燥溫度二","UV暴露","照明時間","爐子O2","底片UV溫度","張力一","張力二","彎曲張力","EPC差異一","EPC差異二","缺陷Mode"
False,"1000m","Production","YC-08",27.77,50.4,0.9,120.01,122.0,1020.0,691,0.01027,89.06,2.709,3.232,3.101,-0.067144447,0.078504934,0
False,"1200m","Production","YC-08",28.45,50.7,0.9,120.06,122.0,1020.1,1107,0.01121,89.06,3.308,2.809,3.116,0.05137276,0.021515462,0
False,"1500m","Production","YC-08",28.45,50.7,0.9,120.09,122.0,1021.4,1107,0.01209,89.11,2.178,3.977,3.177,0.041176408,0.02025694,0
False,"1200m","Production","YC-08",28.75,50.4,0.9,120.09,122.05,1020.2,620,0.01074,89.12,2.884,2.057,3.116,0.144025651,0.085961399,0
False,"500m","Production","YC-08",29.88,51.2,0.9,120.06,122.14,1020.2,2016,0.0132,89.11,4.058,2.556,3.116,-0.02195727,0.020565436,0
False,"1000m","Production","YC-08",27.76,50.4,0.9,120.01,122.0,1020.0,580,0.01046,89.02,3.106,3.8,3.104,0.17284103,0.089779579,0
False,"1200m","Production","YC-08",28.65,50.8,0.9,120.03,122.02,1020.1,691,0.01069,89.04,2.626,2.277,3.106,0.114150595,0.065233084,0
False,"1500m","Production","YC-08",28.09,50.5,0.9,120.01,122.05,1020.1,830,0.01066,89.04,2.468,3.329,3.116,-0.075589091,0.119950329,0
False,"1200m","Production","YC-08",27.03,50.1,0.9,120.08,122.0,1020.1,170,0.01007,89.04,4.911,3.383,3.116,-0.102800318,0.021900382,0
False,"1200m","Production","YC-08",29.12,50.4,0.9,120.04,122.0,1020.1,691,0.01041,89.06,2.703,2.274,3.107,0.066035737,0.093265035,0
False,"1500m","Production","YC-08",27.1,50.1,0.9,120.09,122.0,1020.2,170,0.01021,89.06,1.907,2.599,3.116,0.092479474,0.05850771,0
False,"1500m","Production","YC-08",32.24,52.0,0.9,120.41,122.0,1021.3,1940,0.01327,89.11,3.492,3.027,3.174,0.042687855,0.090432016,0
False,"1000m","Production","YC-08",29.73,51.3,0.9,120.03,122.18,1020.1,2079,0.01124,89.09,2.421,2.948,3.116,-0.0091861,0.077537908,0
False,"500m","Production","YC-08",27.73,50.3,0.9,120.0,122.01,1020.0,552,0.01038,89.02,2.629,5.294,3.103,-0.002236123,0.058211907,0
False,"1000m","Production","YC-08",27.83,50.7,0.9,120.71,122.0,1021.5,1038,0.01093,89.15,2.311,2.594,3.228,0.106881927,0.112918752,0
False,"1200m","Production","YC-08",27.43,50.1,0.9,120.03,122.08,1020.4,205,0.01021,89.05,2.544,2.644,3.128,-0.035481375,0.099984078,0
False,"1500m","Production","YC-08",28.68,50.8,0.9,120.06,122.0,1020.2,1281,0.01114,89.12,3.236,2.642,3.116,0.016098768,0.042286565,0
False,"1200m","Production","YC-08",28.45,50.7,0.9,120.05,122.0,1020.2,1107,0.01121,89.04,1.99,5.583,3.116,-0.033627805,0.038182267,0
False,"1200m","Production","YC-08",27.45,50.2,0.9,120.06,122.05,1020.1,275,0.01025,89.11,3.357,2.145,3.116,-0.01794617,0.105770382,0
False,"1200m","Production","YC-08",27.52,50.3,0.9,120.02,122.05,1020.2,497,0.01045,89.04,3.67,1.12,3.116,-0.114391209,0.022264069,0
False,"1500m","Production","YC-08",27.87,50.4,0.9,120.05,122.0,1020.3,663,0.01059,89.06,5.457,1.686,3.116,-0.178079896,0.084391717,0
False,"1500m","Prototype","YC-08",28.1,50.5,0.9,120.06,122.0,1020.2,833,0.01116,89.03,4.102,4.996,3.116,0.035072893,0.016509461,0
False,"1000m","Production","YC-08",32.16,51.1,0.9,120.63,123.27,1022.1,1732,0.01206,89.09,2.831,2.898,3.214,-0.063862361,0.076324861,0
False,"1500m","Production","YC-08",28.2,50.7,0.9,120.06,122.05,1020.1,1076,0.01085,89.04,3.167,3.486,3.116,-0.035419562,0.102490861,0
False,"1000m","Production","YC-08",29.51,51.2,0.9,120.05,122.09,1020.2,1910,0.01398,89.06,4.566,1.982,3.116,-0.031710125,0.087718126,0
False,"1000m","Production","YC-08",27.91,50.4,0.9,120.04,122.02,1020.1,691,0.01103,89.03,2.845,1.849,3.107,-0.051220331,0.025574193,0
False,"1500m","Production","YC-08",29.18,51.0,0.9,120.23,122.0,1020.3,1662,0.01148,89.07,1.9,1.767,3.141,-0.051371997,0.017323263,0
False,"1200m","Production","YC-08",27.46,50.3,0.9,120.05,122.0,1020.1,552,0.01066,89.03,3.621,2.211,3.116,-0.069412048,0.103109873,0
False,"1200m","Production","YC-08",28.27,50.6,0.9,120.05,122.05,1020.1,968,0.01087,89.03,3.965,2.175,3.116,0.212370238,0.087927584,0
False,"1000m","Production","YC-08",27.1,50.2,0.9,120.01,122.0,1020.0,344,0.01031,89.03,3.86,1.459,3.105,-0.00253459,0.041009309,0
False,"1500m","Production","YC-08",27.4,51.0,0.9,120.37,122.0,1020.6,1662,0.01115,89.13,3.653,2.236,3.166,-0.186594921,0.039536895,0
False,"1200m","Production","YC-08",29.16,50.8,0.9,120.39,122.39,1020.8,1107,0.01088,89.08,3.858,2.424,3.17,0.050360058,0.11888705,0
False,"1000m","Prototype","YC-08",27.85,50.4,0.9,120.0,122.0,1020.0,243,0.01024,89.01,3.588,2.013,3.101,-0.137766418,0.017429511,0
False,"1000m","Production","YC-08",27.27,50.1,0.9,120.0,122.0,1020.0,205,0.01006,89.01,1.966,3.788,3.101,-0.064444122,0.016914315,0
False,"1500m","Production","YC-08",27.55,50.3,0.9,120.02,122.0,1020.1,413,0.01021,89.08,2.615,2.468,3.116,-0.033411055,0.077490331,0
False,"500m","Production","YC-08",28.3,50.7,0.9,120.05,122.09,1020.1,1163,0.01058,89.04,3.709,2.827,3.116,0.237545124,0.105457683,0
False,"300m","Production","YC-08",29.64,50.9,0.9,120.19,122.19,1020.2,1385,0.0111,89.05,4.423,2.524,3.134,0.116478736,0.065169464,0
False,"1000m","Production","YC-08",29.94,51.4,0.9,120.22,122.12,1020.2,2242,0.01133,89.07,1.888,2.456,3.145,0.184744087,0.069507267,0
False,"1200m","Production","YC-08",28.94,50.7,0.9,120.33,122.16,1020.7,1163,0.01219,89.06,2.645,3.413,3.159,-0.022698316,0.06660549,0
False,"1200m","Production","YC-08",27.87,50.4,0.9,120.02,122.0,1020.1,663,0.01099,89.04,1.634,4.463,3.11,0.148977094,0.101806867,0
False,"1200m","Prototype","YC-08",27.72,50.3,0.9,120.09,122.05,1020.2,719,0.01043,89.08,2.143,3.731,3.117,-0.046642268,0.091233746,0
False,"1200m","Production","YC-08",27.96,50.5,0.9,120.02,122.0,1020.0,731,0.01036,89.03,2.74,2.463,3.104,0.110051544,0.040782083,0
False,"300m","Production","YC-08",27.09,50.0,0.9,120.01,122.0,1020.3,101,0.01015,89.01,2.937,2.603,3.122,-0.163039357,0.054416238,0
False,"1200m","Production","YC-08",29.0,50.9,0.9,120.19,122.0,1020.8,1524,0.01257,89.05,3.712,2.901,3.134,-0.040543202,0.102157512,0
False,"1000m","Production","YC-08",27.4,50.2,0.9,120.0,122.01,1020.0,1015,0.01141,89.03,2.677,3.506,3.104,0.053276302,0.046400082,0
False,"300m","Production","YC-08",30.18,51.5,0.9,120.09,122.0,1020.3,2426,0.01264,89.13,4.498,3.287,3.116,-0.001195334,0.024791008,0
False,"500m","Production","YC-08",28.32,50.5,0.9,120.05,122.0,1020.1,2079,0.01144,89.06,2.711,3.161,3.108,-0.018575167,0.118610591,0
False,"1500m","Production","YC-08",28.28,50.6,0.9,120.56,122.0,1021.5,975,0.01097,89.07,3.397,1.908,3.201,0.109601753,0.063066378,0
False,"300m","Production","YC-08",30.18,51.5,0.9,120.39,122.0,1020.8,2426,0.01216,89.08,4.331,2.648,3.171,0.04849348,0.060406873,0
False,"1200m","Production","YC-08",28.09,50.5,0.9,120.05,122.0,1020.1,830,0.01091,89.04,2.934,3.107,3.116,0.051358368,0.049936771,0
False,"1000m","Production","YC-08",28.28,50.6,0.9,120.05,122.05,1020.2,1030,0.01155,89.05,3.311,2.815,3.117,-0.062915512,0.103880516,0
False,"1200m","Production","YC-08",28.05,50.4,0.9,120.03,122.17,1020.7,609,0.01069,89.09,3.171,1.426,3.153,-0.011290838,0.109886331,0
False,"500m","Production","YC-08",27.73,50.3,0.9,120.01,122.03,1020.0,552,0.01033,89.04,4.126,2.329,3.105,0.173220963,0.115546079,0
False,"1500m","Production","YC-08",28.27,50.6,0.9,120.05,122.09,1020.2,968,0.01135,89.1,3.354,3.437,3.116,0.029288909,0.082997307,0
False,"1000m","Production","YC-08",27.47,50.2,0.9,120.0,122.0,1020.0,434,0.01035,89.05,3.602,2.197,3.102,0.135950349,0.088187212,0
False,"1200m","Production","YC-08",27.91,50.4,0.9,120.01,122.0,1020.0,691,0.01069,89.04,2.93,4.146,3.104,0.196975152,0.099058168,0
False,"1200m","Production","YC-08",28.36,50.6,0.9,120.03,122.0,1020.1,1034,0.01113,89.05,2.775,4.031,3.108,-0.115152835,0.059781454,0
False,"300m","Production","YC-08",28.98,50.8,0.9,120.05,122.05,1020.2,1246,0.01111,89.05,2.477,2.22,3.116,-0.132613707,0.018218889,0
False,"1500m","Production","YC-08",27.53,50.2,0.9,120.23,122.0,1021.0,476,0.01081,89.03,2.581,2.358,3.153,0.122875199,0.05917071,0
False,"1500m","Production","YC-08",27.65,50.3,0.9,120.05,122.0,1020.1,497,0.01045,89.04,2.869,2.243,3.109,0.003189899,0.079016628,0
False,"1200m","Production","YC-08",29.71,51.3,0.9,120.23,122.11,1020.5,2070,0.01267,89.06,1.871,4.522,3.141,0.030491365,0.040849273,0
False,"1200m","Production","YC-08",28.66,50.8,0.9,120.02,122.0,1020.2,1262,0.01188,89.03,2.743,2.766,3.116,0.067895964,0.110230204,0
False,"500m","Production","YC-08",28.36,50.6,0.9,120.15,122.0,1020.2,1038,0.01072,89.06,2.683,1.666,3.138,-0.016057186,0.084204603,0
False,"1000m","Production","YC-08",27.11,50.2,0.9,120.01,122.09,1020.1,344,0.01027,89.03,1.384,3.099,3.116,0.126420948,0.062026286,0
False,"500m","Production","YC-08",28.68,50.7,0.9,120.02,122.0,1020.9,1763,0.01402,89.05,2.92,2.408,3.13,0.046032055,0.076278491,0
False,"500m","Production","YC-08",29.01,50.4,0.9,120.05,122.14,1020.3,691,0.01096,89.03,4.001,3.102,3.116,0.114862384,0.066037873,0
False,"1200m","Production","YC-08",28.19,51.1,0.9,120.12,122.0,1020.8,906,0.0109,89.05,1.917,2.864,3.154,-0.107840981,0.071749949,0
False,"1500m","Production","YC-08",27.36,50.2,0.9,120.0,122.0,1020.0,275,0.01014,89.03,2.962,1.876,3.101,-0.04399225,0.11512761,0
False,"1200m","Production","YC-08",27.21,50.5,0.9,120.01,122.05,1020.1,760,0.01106,89.04,3.353,2.861,3.116,0.053035137,0.033458528,0
False,"1000m","Production","YC-08",27.96,50.5,0.9,120.09,122.05,1020.1,830,0.01066,89.13,2.422,2.843,3.116,0.137615141,0.081561159,0
False,"1200m","Production","YC-08",28.82,50.9,0.9,120.02,122.02,1020.1,1385,0.01082,89.04,2.434,2.838,3.106,-0.077779878,0.097415271,0
False,"500m","Production","YC-08",27.58,51.3,0.9,120.03,122.0,1020.1,2426,0.0124,89.17,3.314,4.119,3.108,-0.057189399,0.023721929,0
False,"300m","Production","YC-08",27.25,50.2,0.9,120.04,122.02,1020.1,338,0.01022,89.04,1.85,2.732,3.107,0.036899591,0.051993773,0
False,"500m","Production","YC-08",28.75,51.5,0.9,120.17,122.08,1020.5,1220,0.0123,89.04,2.15,4.112,3.13,0.172662306,0.065380181,0
False,"1000m","Production","YC-08",29.73,51.3,0.9,120.33,122.33,1021.3,2079,0.01371,89.08,2.612,2.307,3.159,-0.006528462,0.10161782,0
False,"1500m","Production","YC-08",28.09,50.5,0.9,120.0,122.02,1020.0,830,0.01058,89.04,3.562,1.708,3.103,0.043313141,0.017982385,0
False,"500m","Production","YC-08",27.69,50.5,0.9,120.09,122.0,1020.1,830,0.01091,89.05,2.607,3.274,3.116,-0.107548289,0.049422661,0
False,"1200m","Production","YC-08",27.45,50.1,0.9,120.04,122.05,1020.1,134,0.01016,89.03,2.204,1.522,3.116,-0.127362483,0.079643176,0
False,"500m","Production","YC-08",28.76,51.0,0.9,120.12,122.19,1020.4,1579,0.01141,89.06,2.58,1.332,3.135,-0.100325443,0.093433651,0
False,"1200m","Production","YC-08",27.73,50.3,0.9,120.02,122.0,1020.1,552,0.01049,89.04,4.67,4.63,3.109,-0.156989621,0.116572743,0
False,"1200m","Production","YC-08",27.91,50.6,0.9,120.33,122.33,1020.8,948,0.0116,89.04,2.342,4.362,3.16,0.171459828,0.022600899,0
False,"1000m","Production","YC-08",28.39,50.4,0.9,120.01,122.05,1020.3,696,0.01104,89.07,3.462,2.856,3.116,0.067575065,0.042770126,0
False,"1200m","Production","YC-08",28.06,50.5,0.9,120.03,122.0,1020.3,809,0.01112,89.05,4.698,3.033,3.116,0.045550183,0.109248944,0
False,"1000m","Production","YC-08",27.81,50.4,0.9,120.03,122.09,1020.1,613,0.01079,89.02,4.176,2.761,3.116,0.007901776,0.084226561,0
False,"1200m","Production","YC-08",27.55,50.3,0.9,120.03,122.0,1020.2,413,0.01045,89.15,3.571,2.281,3.116,0.12284911,0.108831272,0
False,"300m","Production","YC-08",32.95,51.3,0.9,120.07,122.03,1020.2,2079,0.01124,89.09,3.344,3.909,3.112,0.165752689,0.025920624,0
False,"1000m","Production","YC-08",27.02,50.2,0.9,120.06,122.1,1020.2,275,0.01027,89.05,4.109,2.672,3.111,-0.112958381,0.115609201,0
False,"1000m","Production","YC-08",27.91,50.4,0.9,120.02,122.05,1020.1,691,0.01041,89.04,3.307,2.426,3.116,-0.113908204,0.100622857,0
False,"500m","Production","YC-08",27.61,50.7,0.9,120.06,122.09,1020.2,1097,0.01185,89.03,4.049,3.894,3.116,0.064493962,0.098613212,0
False,"1200m","Production","YC-08",28.59,50.7,0.9,120.08,122.2,1020.3,1210,0.01168,89.04,3.223,4.358,3.124,0.093852811,0.059277599,0
False,"1200m","Production","YC-08",27.91,50.4,0.9,120.05,122.03,1020.1,691,0.01103,89.06,3.006,2.681,3.109,0.06310571,0.070307921,0
False,"1000m","Production","YC-08",29.62,51.0,0.9,120.01,122.04,1020.1,856,0.01085,89.04,3.156,5.063,3.116,0.042940857,0.096461328,0
False,"1200m","Prototype","YC-08",28.36,50.6,0.9,120.07,122.0,1020.3,1038,0.01134,89.05,3.623,1.823,3.115,0.015887328,0.091040167,0
False,"500m","Production","YC-08",30.22,50.6,0.9,120.03,122.0,1020.1,1036,0.01175,89.04,3.801,2.335,3.105,0.115829517,0.060723545,0
False,"1000m","Production","YC-08",27.67,50.3,0.9,120.02,122.03,1020.0,509,0.01041,89.04,4.679,4.449,3.104,0.012320742,0.024870561,0
False,"500m","Production","YC-08",28.34,50.7,0.9,120.03,122.07,1020.1,1199,0.0125,89.04,4.828,2.197,3.109,-0.120281625,0.039099579,0
False,"1000m","Production","YC-08",29.09,50.6,0.9,120.05,122.05,1020.2,974,0.01106,89.04,2.436,4.193,3.116,0.01537632,0.087456861,0
False,"1500m","Prototype","YC-08",29.54,51.2,0.9,120.0,122.01,1020.0,1940,0.01135,89.1,3.965,4.081,3.103,-0.021657507,0.107100021,0
False,"1500m","Production","YC-08",27.64,50.3,0.9,120.01,122.0,1020.1,483,0.01029,89.05,3.259,4.175,3.116,-0.191149128,0.119330877,0
False,"1500m","Production","YC-08",27.87,50.4,0.9,120.07,122.18,1021.0,828,0.01158,89.09,1.979,2.841,3.18,0.072735371,0.016168822,0
False,"300m","Production","YC-08",29.94,51.4,0.9,120.08,122.3,1020.3,2242,0.01222,89.06,5.251,2.839,3.118,0.009027313,0.081277323,0
False,"300m","Production","YC-08",30.18,51.5,0.9,120.35,122.53,1021.0,2426,0.01216,89.1,2.371,2.0,3.163,0.00313066,0.036780312,0
False,"500m","Production","YC-08",30.18,51.5,0.9,120.27,122.91,1023.5,2426,0.01361,89.2,2.647,2.657,3.264,0.071003518,0.055886361,0
False,"1500m","Production","YC-08",27.64,50.3,0.9,120.15,122.0,1020.4,483,0.01072,89.05,2.936,2.994,3.137,-0.11220539,0.021446193,0
False,"1500m","Production","YC-08",27.59,50.3,0.9,120.1,122.05,1020.1,448,0.01027,89.04,2.129,2.488,3.119,0.141732275,0.023934182,0
False,"1000m","Production","YC-08",29.09,50.4,0.9,120.0,122.02,1020.1,855,0.01076,89.05,3.645,4.027,3.105,-0.026385474,0.105199023,0
False,"1200m","Prototype","YC-08",27.77,50.4,0.9,120.07,122.11,1020.3,587,0.01041,89.04,2.933,2.602,3.141,0.055192794,0.040011266,0
False,"1000m","Production","YC-08",27.97,50.3,0.9,120.02,122.01,1020.0,552,0.01082,89.05,4.063,3.734,3.104,-0.006000806,0.081259483,0
False,"500m","Production","YC-08",28.73,50.7,0.9,120.09,122.05,1020.2,1173,0.01116,89.04,2.855,5.258,3.116,0.039803055,0.023383944,0
False,"500m","Production","YC-08",27.4,50.8,0.9,120.02,122.0,1020.0,1194,0.01113,89.04,3.503,1.876,3.105,-0.00332768,0.055153733,0
False,"1200m","Production","YC-08",29.54,51.2,0.9,120.05,122.0,1020.1,1940,0.01135,89.08,2.232,3.963,3.116,0.0939206,0.059052754,0
False,"1000m","Production","YC-08",27.68,50.3,0.9,120.09,122.09,1020.1,517,0.01046,89.08,2.948,2.754,3.116,0.118059162,0.109473845,0
False,"1200m","Production","YC-08",27.57,50.3,0.9,120.01,122.0,1020.0,431,0.01034,89.04,2.141,3.198,3.103,-0.061559665,0.015737914,0
False,"1200m","Production","YC-08",27.45,50.2,0.9,120.09,122.09,1020.2,344,0.01021,89.04,2.125,2.575,3.116,0.044413249,0.050968326,0
False,"1000m","Production","YC-08",27.86,50.4,0.9,120.01,122.05,1020.1,653,0.01071,89.03,3.432,2.262,3.116,-0.027554605,0.063084074,0
False,"500m","Production","YC-08",27.58,50.8,0.9,120.05,122.04,1020.2,1211,0.01132,89.03,3.63,3.864,3.113,0.115159331,0.108957162,0
False,"1500m","Production","YC-08",28.45,50.7,0.9,120.01,122.0,1020.2,1107,0.01176,89.06,2.62,2.586,3.116,-0.01478626,0.05486265,0
False,"1200m","Production","YC-08",27.95,50.4,0.9,120.28,122.0,1020.7,1260,0.011,89.1,3.099,2.668,3.184,-0.04814687,0.059807077,0
False,"1200m","Production","YC-08",28.05,50.5,0.9,120.03,122.0,1020.0,795,0.01071,89.03,2.261,3.144,3.106,-0.03121897,0.074135055,0
False,"1200m","Production","YC-08",27.91,50.4,0.9,120.04,122.07,1020.1,691,0.01076,89.05,2.764,1.997,3.108,0.124424802,0.075194038,0
False,"1000m","Production","YC-08",27.81,50.4,0.9,120.01,122.01,1020.0,613,0.01037,89.02,3.097,2.67,3.103,-0.101321557,0.056438131,0
False,"500m","Production","YC-08",27.89,50.3,0.9,120.03,122.0,1020.1,830,0.01049,89.03,1.767,4.904,3.107,0.00383731,0.077993052,0
False,"1200m","Production","YC-08",28.31,50.6,0.9,120.2,122.17,1020.7,996,0.01099,89.05,3.393,2.852,3.161,0.005036759,0.111761535,0
False,"300m","Production","YC-08",28.82,50.9,0.9,120.06,122.0,1020.1,1385,0.01082,89.05,3.748,2.935,3.116,0.176405606,0.087164317,0
False,"1500m","Production","YC-08",30.24,51.0,0.9,120.06,122.16,1020.7,1662,0.01181,89.08,2.524,2.782,3.157,-0.064393879,0.084425658,0
False,"1500m","Production","YC-08",27.18,50.1,0.9,120.03,122.0,1020.0,136,0.01007,89.07,3.921,1.952,3.105,-0.041812256,0.045287664,0
False,"1200m","Production","YC-08",29.04,51.0,0.9,120.12,122.0,1021.0,1558,0.01185,89.06,2.885,2.703,3.154,0.102489161,0.035805448,0
False,"1000m","Production","YC-08",27.73,50.3,0.9,120.14,122.24,1020.5,552,0.01038,89.08,3.262,2.696,3.143,-0.059340625,0.098472128,0
False,"1200m","Production","YC-08",28.29,50.5,0.9,120.65,122.33,1022.4,830,0.01107,89.05,3.7,2.137,3.218,0.079097023,0.058649255,0
False,"1200m","Production","YC-08",29.31,51.1,0.9,120.09,122.0,1020.3,1763,0.01175,89.07,2.57,3.022,3.116,0.05712055,0.049173666,0
False,"1500m","Production","YC-08",28.11,50.5,0.9,120.02,122.0,1020.1,842,0.011,89.08,6.878,4.631,3.107,-0.03482173,0.110786138,0
False,"1200m","Production","YC-08",28.09,50.5,0.9,120.01,122.01,1020.1,830,0.01091,89.05,2.149,2.262,3.104,-0.203100197,0.057185081,0
False,"1200m","Production","YC-08",28.79,50.8,0.9,120.06,122.0,1020.1,1366,0.01108,89.06,2.808,2.792,3.113,0.083283375,0.061151162,0
False,"1000m","Production","YC-08",27.5,50.6,0.9,120.24,122.0,1020.7,899,0.01152,89.05,2.972,2.617,3.143,-0.114301078,0.019298773,0
False,"1000m","Production","YC-08",28.45,50.7,0.9,120.03,122.0,1020.0,1107,0.01077,89.04,2.681,4.352,3.108,-0.015483413,0.046069048,0
False,"1000m","Production","YC-08",30.47,50.9,0.9,120.04,122.05,1020.3,1385,0.0122,89.06,2.954,1.98,3.116,-0.064537917,0.102703422,0
False,"1200m","Prototype","YC-08",30.58,51.4,0.9,120.01,122.03,1020.2,1324,0.01158,89.05,3.169,2.096,3.11,0.100477944,0.038303395,0
False,"1500m","Production","YC-08",28.11,50.5,0.9,120.03,122.05,1020.1,847,0.01118,89.02,4.73,2.122,3.116,-0.170105225,0.094047603,0
False,"1000m","Production","YC-08",28.77,50.7,0.903,120.01,122.07,1020.1,795,0.01087,89.03,2.85,2.509,3.108,0.013372666,0.105695516,0
False,"500m","Production","YC-08",27.91,50.4,0.9,120.01,122.01,1020.0,691,0.01041,89.04,3.879,4.236,3.103,-0.125926036,0.109941998,0
False,"1000m","Production","YC-08",27.46,50.2,0.9,120.01,122.02,1020.0,413,0.01029,89.04,3.123,2.247,3.104,-0.115969242,0.090389041,0
False,"1200m","Production","YC-08",28.1,50.5,0.9,120.01,122.05,1020.3,835,0.011,89.06,3.08,2.056,3.116,-0.009904336,0.039149915,0
False,"100m","Laboratory_Test","YC-08",31.46,51.7,0.9,120.38,122.48,1021.6,2079,0.01453,89.12,2.542,5.724,3.186,0.099767702,0.03021545,0
False,"1000m","Production","YC-08",27.73,50.3,0.9,120.03,122.02,1020.0,552,0.01044,89.04,3.571,2.63,3.106,0.114464951,0.049242297,0
False,"1500m","Production","YC-08",29.73,51.3,0.9,120.08,122.05,1020.2,2079,0.01165,89.06,4.727,2.238,3.116,-0.060199369,0.089961117,0
False,"500m","Production","YC-08",28.11,50.9,0.9,120.09,122.0,1020.2,1463,0.0129,89.04,3.712,2.47,3.116,0.037920544,0.03952945,0
False,"1500m","Production","YC-08",28.61,50.6,0.9,120.48,122.0,1021.3,1038,0.01124,89.09,2.104,1.508,3.187,0.055754542,0.092445751,0
False,"1000m","Production","YC-08",27.83,51.1,0.9,120.12,122.0,1020.3,1732,0.01155,89.23,4.048,1.794,3.121,-0.144101106,0.09938111,0
False,"1200m","Production","YC-08",27.91,50.4,0.9,120.0,122.02,1020.1,691,0.01041,89.03,2.154,2.072,3.106,-0.072189472,0.108084792,0
False,"1000m","Production","YC-08",28.82,50.9,0.9,120.03,122.0,1020.0,1385,0.01151,89.04,4.03,2.216,3.106,0.198533326,0.111442343,0
False,"1000m","Production","YC-08",28.27,50.6,0.9,120.05,122.0,1020.1,968,0.01067,89.1,2.703,2.937,3.116,-0.086190881,0.055453604,0
False,"100m","Laboratory_Test","YC-08",29.31,51.2,0.9,120.63,122.31,1021.4,1940,0.01135,89.1,3.347,4.003,3.213,0.211222414,0.08404917,0
False,"100m","Laboratory_Test","YC-08",28.16,51.3,0.9,120.01,122.0,1020.2,2079,0.01268,89.07,2.626,2.394,3.116,-0.260459495,0.065470488,0
False,"500m","Production","YC-08",27.36,50.2,0.9,120.01,122.0,1020.0,275,0.0103,89.01,2.954,2.765,3.106,0.079134142,0.041260265,0
False,"100m","Laboratory_Test","YC-08",29.75,51.1,0.9,120.0,122.02,1020.0,1385,0.01069,89.06,4.672,3.582,3.106,0.169846265,0.062608316,0
False,"1200m","Production","YC-08",27.66,50.3,0.9,120.38,122.19,1020.6,483,0.01029,89.04,3.681,2.699,3.168,0.169370099,0.036670975,0
False,"1000m","Production","YC-08",27.4,50.5,0.9,120.02,122.03,1020.2,830,0.01115,89.03,2.833,3.063,3.11,-0.070181332,0.071735785,0
False,"1500m","Production","YC-08",27.45,50.2,0.9,120.09,122.05,1020.1,344,0.01024,89.04,4.702,2.351,3.116,-0.101148204,0.018304589,0
False,"1000m","Production","YC-08",28.91,50.9,0.9,120.05,122.0,1020.1,1454,0.01101,89.09,2.827,3.039,3.112,-0.096765389,0.105263127,0
False,"1200m","Production","YC-08",27.24,50.2,0.9,120.08,122.0,1020.1,330,0.01036,89.05,3.586,2.107,3.116,-0.080760494,0.048024656,0
False,"500m","Prototype","YC-08",28.64,50.8,0.9,120.03,122.03,1020.1,1246,0.01099,89.04,2.123,2.887,3.109,0.086074069,0.089353186,0
False,"1200m","Production","YC-08",27.13,50.2,0.9,120.09,122.0,1020.3,330,0.01063,89.04,1.569,3.765,3.117,0.021098189,0.091070635,0
